"taxon_id","rank","name","parent","count","rank_count","perc"
"1386","genus","Bacillus","Bacillaceae","1","25519","0.00003918648849876562"
"186831","genus","Acetoanaerobium","Peptostreptococcaceae","1","25519","0.00003918648849876562"
"1654","genus","Actinomyces","Actinomycetaceae","3","25519","0.00011755946549629688"
"40544","genus","Sutterella","Sutterellaceae","1","25519","0.00003918648849876562"
"44675","genus","Geothrix","Holophagaceae","1","25519","0.00003918648849876562"
"44261","genus","Oxobacter","Clostridiaceae","1","25519","0.00003918648849876562"
"33024","genus","Phascolarctobacterium","Acidaminococcaceae","1","25519","0.00003918648849876562"
"1302778","genus","Pseudoscardovia","Bifidobacteriaceae","2","25519","0.00007837297699753124"
"","genus","other Lactobacillaceae family","Lactobacillaceae","2","25519","0.00007837297699753124"
"","genus","other Selenomonadaceae family","Selenomonadaceae","1","25519","0.00003918648849876562"
"","genus","other Thermoactinomycetaceae family","Thermoactinomycetaceae","1","25519","0.00003918648849876562"
"428711","genus","Jonquetella","Synergistaceae","1","25519","0.00003918648849876562"
"1434004","genus","Fonticella","Clostridiaceae","1","25519","0.00003918648849876562"
"29465","genus","Veillonella","Veillonellaceae","1","25519","0.00003918648849876562"
"2","kingdom","Bacteria","","27070","27070","1"
"1239","phylum","Firmicutes","Bacteria","15111","27064","0.5583431865208395"
"200643","phylum","Bacteroidetes","Bacteria","11444","27064","0.422849541826781"
"1224","phylum","Proteobacteria","Bacteria","393","27064","0.01452113508720071"
"74201","phylum","Verrucomicrobia","Bacteria","78","27064","0.002882057345551286"
"201174","phylum","Actinobacteria","Bacteria","31","27064","0.0011454330475908956"
"1936987","phylum","Balneolaeota","Bacteria","1","27064","0.00003694945314809341"
"544448","phylum","Tenericutes","Bacteria","3","27064","0.00011084835944428023"
"200795","phylum","Chloroflexi","Bacteria","1","27064","0.00003694945314809341"
"204432","phylum","Acidobacteria","Bacteria","1","27064","0.00003694945314809341"
"508458","phylum","Synergistetes","Bacteria","1","27064","0.00003694945314809341"
"1161942","species","Ruminococcus champanellensis","Ruminococcus","277","27064","0.010234998522021874"
"820","species","Bacteroides uniformis","Bacteroides","1332","27064","0.049216671593260417"
"46506","species","Bacteroides stercoris","Bacteroides","5452","27064","0.20144841856340526"
"","species","Ruminiclostridium species","Ruminiclostridium","340","27064","0.01256281407035176"
"649756","species","Anaerostipes hadrus","Anaerostipes","18","27064","0.0006650901566656813"
"39485","species","[Eubacterium] eligens","Eubacterium","1185","27064","0.04378510198049069"
"329854","species","Bacteroides intestinalis","Bacteroides","4","27064","0.00014779781259237365"
"938278","species","Casaltella massiliensis","Casaltella","459","27064","0.016959798994974875"
"487175","species","Parasutterella excrementihominis","Parasutterella","180","27064","0.006650901566656813"
"40518","species","Ruminococcus bromii","Ruminococcus","4617","27064","0.17059562518474727"
"106588","species","Pseudoflavonifractor capillosus","Pseudoflavonifractor","86","27064","0.0031776529707360332"
"821","species","Bacteroides vulgatus","Bacteroides","2937","27064","0.10852054389595034"
"1338","species","Streptococcus intermedius","Streptococcus","2","27064","0.00007389890629618682"
"871665","species","Blautia faecis","Blautia","168","27064","0.006207508128879693"
"28118","species","Odoribacter splanchnicus","Odoribacter","85","27064","0.00314070351758794"
"214856","species","Alistipes finegoldii","Alistipes","84","27064","0.0031037540644398465"
"47246","species","[Clostridium] viride","Ruminiclostridium","219","27064","0.008091930239432457"
"592978","species","Ruminococcus faecis","Ruminococcus","104","27064","0.0038427431274017146"
"160404","species","[Clostridium] lactatifermentans","Tyzzerella","241","27064","0.008904818208690511"
"645466","species","Anaerostipes butyraticus","Anaerostipes","23","27064","0.0008498374224061484"
"116085","species","Coprococcus catus","Coprococcus","57","27064","0.0021061188294413244"
"","species","Oscillibacter species","Oscillibacter","366","27064","0.013523499852202187"
"29343","species","[Clostridium] cellulosi","Ruminiclostridium","168","27064","0.006207508128879693"
"39491","species","[Eubacterium] rectale","Lachnospiraceae","1533","27064","0.05664351167602719"
"","species","other Lactobacillales order","other Lactobacillales order","3","27064","0.00011084835944428023"
"1264","species","Ruminococcus albus","Ruminococcus","614","27064","0.022686964232929353"
"","species","Ruminococcus species","Ruminococcus","47","27064","0.0017366242979603903"
"1297617","species","Intestinimonas butyriciproducens","Intestinimonas","98","27064","0.003621046408513154"
"","species","Pelotomaculum species","Pelotomaculum","1","27064","0.00003694945314809341"
"","species","other Clostridiales order","other Clostridiales order","342","27064","0.012636712976647946"
"39486","species","Dorea formicigenerans","Dorea","70","27064","0.0025864617203665385"
"745368","species","Gemmiger formicilis","Gemmiger","280","27064","0.010345846881466154"
"328814","species","Alistipes shahii","Alistipes","319","27064","0.011786875554241797"
"33039","species","[Ruminococcus] torques","Blautia","247","27064","0.009126514927579071"
"290054","species","Eubacterium coprostanoligenes","Eubacterium","267","27064","0.00986550399054094"
"44749","species","Sporobacter termitidis","Sporobacter","45","27064","0.0016627253916642033"
"853","species","Faecalibacterium prausnitzii","Faecalibacterium","214","27064","0.007907182973691989"
"","species","Lachnoanaerobaculum species","Lachnoanaerobaculum","10","27064","0.0003694945314809341"
"","species","Streptococcus species","Streptococcus","9","27064","0.00033254507833284066"
"","species","other Ruminococcaceae family","other Ruminococcaceae family","130","27064","0.004803428909252143"
"","species","Bacteroides species","Bacteroides","228","27064","0.008424475317765297"
"328813","species","Alistipes onderdonkii","Alistipes","8","27064","0.0002955956251847473"
"536633","species","Blautia glucerasea","Blautia","75","27064","0.0027712089861070058"
"1535","species","[Clostridium] leptum","Ruminiclostridium","197","27064","0.007279042270174401"
"39488","species","[Eubacterium] hallii","Eubacterium","73","27064","0.0026973100798108186"
"39492","species","[Eubacterium] siraeum","Ruminiclostridium","466","27064","0.01721844516701153"
"47678","species","Bacteroides caccae","Bacteroides","211","27064","0.007796334614247709"
"239935","species","Akkermansia muciniphila","Akkermansia","78","27064","0.002882057345551286"
"418240","species","Blautia wexlerae","Blautia","191","27064","0.007057345551285841"
"1118061","species","Alistipes obesi","Alistipes","139","27064","0.005135973987584984"
"28117","species","Alistipes putredinis","Alistipes","128","27064","0.004729530002955957"
"357276","species","Bacteroides dorei","Bacteroides","8","27064","0.0002955956251847473"
"155865","species","Eubacterium pyruvativorans","Eubacterium","31","27064","0.0011454330475908956"
"29356","species","Clostridium chartatabidum","Clostridium","30","27064","0.0011084835944428022"
"","species","Lachnoclostridium species","Lachnoclostridium","60","27064","0.0022169671888856044"
"1512","species","[Clostridium] symbiosum","Lachnoclostridium","41","27064","0.0015149275790718297"
"292800","species","Flavonifractor plautii","Flavonifractor","76","27064","0.002808158439255099"
"1549","species","[Clostridium] sporosphaeroides","Ruminiclostridium","97","27064","0.0035840969553650607"
"154046","species","Hungatella hathewayi","Hungatella","22","27064","0.000812887969258055"
"168384","species","Marvinbryantia formatexigens","Marvinbryantia","15","27064","0.0005542417972214011"
"180332","species","Robinsoniella peoriensis","Robinsoniella","169","27064","0.006244457582027786"
"105841","species","Anaerostipes caccae","Anaerostipes","8","27064","0.0002955956251847473"
"342942","species","[Clostridium] glycyrrhizinilyticum","Lachnoclostridium","15","27064","0.0005542417972214011"
"","species","other Lachnospiraceae family","other Lachnospiraceae family","61","27064","0.002253916642033698"
"","species","Clostridium species","Clostridium","43","27064","0.0015888264853680166"
"201571","species","Desulfovibrio vietnamensis","Desulfovibrio","120","27064","0.004433934377771209"
"626932","species","Alistipes indistinctus","Alistipes","136","27064","0.005025125628140704"
"","species","Anaerostipes species","Anaerostipes","2","27064","0.00007389890629618682"
"876","species","Desulfovibrio desulfuricans","Desulfovibrio","44","27064","0.00162577593851611"
"53443","species","Blautia hydrogenotrophica","Blautia","26","27064","0.0009606857818504287"
"69824","species","[Clostridium] cocleatum","Erysipelatoclostridium","28","27064","0.0010345846881466155"
"89014","species","Blautia luti","Blautia","61","27064","0.002253916642033698"
"40520","species","Blautia obeum","Blautia","18","27064","0.0006650901566656813"
"574930","species","Parabacteroides gordonii","Parabacteroides","91","27064","0.0033624002364765"
"","species","other Sporomusaceae family","other Sporomusaceae family","1","27064","0.00003694945314809341"
